Sample	Segment	Distance	Path
SRR14341103	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341103/MSA_NS.fa
SRR14341103	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341103/MSA_PA.fa
SRR14341103	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341103/MSA_PB1.fa
SRR14341103	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341103/MSA_PB2.fa
SRR14341104	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_HA.fa
SRR14341104	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_MP.fa
SRR14341104	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_NA.fa
SRR14341104	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_NP.fa
SRR14341104	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_NS.fa
SRR14341104	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_PA.fa
SRR14341104	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_PB1.fa
SRR14341104	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341104/MSA_PB2.fa
SRR14341105	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_HA.fa
SRR14341105	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_MP.fa
SRR14341105	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_NA.fa
SRR14341105	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_NP.fa
SRR14341105	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_NS.fa
SRR14341105	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_PA.fa
SRR14341105	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_PB1.fa
SRR14341105	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341105/MSA_PB2.fa
SRR14341106	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_HA.fa
SRR14341106	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_MP.fa
SRR14341106	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_NA.fa
SRR14341106	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_NP.fa
SRR14341106	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_NS.fa
SRR14341106	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_PA.fa
SRR14341106	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_PB1.fa
SRR14341106	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341106/MSA_PB2.fa
SRR14341107	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_HA.fa
SRR14341107	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_MP.fa
SRR14341107	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_NA.fa
SRR14341107	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_NP.fa
SRR14341107	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_NS.fa
SRR14341107	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_PA.fa
SRR14341107	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_PB1.fa
SRR14341107	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341107/MSA_PB2.fa
SRR14341108	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_HA.fa
SRR14341108	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_MP.fa
SRR14341108	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_NA.fa
SRR14341108	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_NP.fa
SRR14341108	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_NS.fa
SRR14341108	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_PA.fa
SRR14341108	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_PB1.fa
SRR14341108	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341108/MSA_PB2.fa
SRR14341109	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_HA.fa
SRR14341109	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_MP.fa
SRR14341109	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_NA.fa
SRR14341109	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_NP.fa
SRR14341109	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_NS.fa
SRR14341109	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_PA.fa
SRR14341109	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_PB1.fa
SRR14341109	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341109/MSA_PB2.fa
SRR14341110	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_HA.fa
SRR14341110	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_MP.fa
SRR14341110	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_NA.fa
SRR14341110	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_NP.fa
SRR14341110	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_NS.fa
SRR14341110	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_PA.fa
SRR14341110	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_PB1.fa
SRR14341110	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341110/MSA_PB2.fa
SRR14341111	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_HA.fa
SRR14341111	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_MP.fa
SRR14341111	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_NA.fa
SRR14341111	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_NP.fa
SRR14341111	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_NS.fa
SRR14341111	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_PA.fa
SRR14341111	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_PB1.fa
SRR14341111	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341111/MSA_PB2.fa
SRR14341112	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_HA.fa
SRR14341112	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_MP.fa
SRR14341112	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_NA.fa
SRR14341112	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_NP.fa
SRR14341112	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_NS.fa
SRR14341112	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_PA.fa
SRR14341112	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_PB1.fa
SRR14341112	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341112/MSA_PB2.fa
SRR14341113	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_HA.fa
SRR14341113	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_MP.fa
SRR14341113	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_NA.fa
SRR14341113	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_NP.fa
SRR14341113	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_NS.fa
SRR14341113	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_PA.fa
SRR14341113	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_PB1.fa
SRR14341113	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14341113/MSA_PB2.fa
SRR14420360	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420360/MSA_MP.fa
SRR14420360	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420360/MSA_NA.fa
SRR14420361	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_HA.fa
SRR14420361	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_MP.fa
SRR14420361	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_NP.fa
SRR14420361	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_NS.fa
SRR14420361	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_PA.fa
SRR14420361	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420361/MSA_PB2.fa
SRR14420362	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_HA.fa
SRR14420362	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_MP.fa
SRR14420362	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_NP.fa
SRR14420362	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_NS.fa
SRR14420362	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_PA.fa
SRR14420362	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_PB1.fa
SRR14420362	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420362/MSA_PB2.fa
SRR14420363	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_HA.fa
SRR14420363	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_MP.fa
SRR14420363	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_NA.fa
SRR14420363	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_NP.fa
SRR14420363	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_NS.fa
SRR14420363	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_PA.fa
SRR14420363	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_PB1.fa
SRR14420363	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420363/MSA_PB2.fa
SRR14420364	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_HA.fa
SRR14420364	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_MP.fa
SRR14420364	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_NA.fa
SRR14420364	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_NP.fa
SRR14420364	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_NS.fa
SRR14420364	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_PA.fa
SRR14420364	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_PB1.fa
SRR14420364	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420364/MSA_PB2.fa
SRR14420365	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_MP.fa
SRR14420365	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_NA.fa
SRR14420365	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_NP.fa
SRR14420365	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_NS.fa
SRR14420365	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_PA.fa
SRR14420365	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420365/MSA_PB2.fa
SRR14420366	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_HA.fa
SRR14420366	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_MP.fa
SRR14420366	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_NA.fa
SRR14420366	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_NP.fa
SRR14420366	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_NS.fa
SRR14420366	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_PA.fa
SRR14420366	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_PB1.fa
SRR14420366	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420366/MSA_PB2.fa
SRR14420367	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_HA.fa
SRR14420367	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_MP.fa
SRR14420367	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_NA.fa
SRR14420367	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_NP.fa
SRR14420367	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_NS.fa
SRR14420367	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_PA.fa
SRR14420367	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_PB1.fa
SRR14420367	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420367/MSA_PB2.fa
SRR14420368	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_HA.fa
SRR14420368	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_MP.fa
SRR14420368	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_NA.fa
SRR14420368	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_NP.fa
SRR14420368	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_NS.fa
SRR14420368	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_PA.fa
SRR14420368	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_PB1.fa
SRR14420368	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR14420368/MSA_PB2.fa
